ma_id,review_id,final_score,grade,grade_label,audit_score,consistency_score,robustness_score,stability_score,power_score,k,total_n,estimate,p_value,significant,doi,review_group,citation_count,citation_percentile,who_essential,nice_guideline_count,group_size_percentile,influence_score,quadrant
CD016211_data__A15,CD016211,77,B,Moderately Trustworthy,92.0,100.0,70.0,99.7,25.0,2,30034,-0.913979,0.307183,False,10.1002/14651858.CD016211,,0,9.68063872255489,False,0,82.93413173652695,12.165668662674651,Moderate
CD000143_pub2_data__A3,CD000143,77,B,Moderately Trustworthy,92.0,100.0,70.0,99.8,25.0,1,92,-0.166481,0.716401,False,10.1002/14651858.CD000143.pub2,Respiratory,3,49.101796407185624,True,0,41.417165668662676,43.78243512974052,Moderate
CD000143_pub2_data__A5,CD000143,77,B,Moderately Trustworthy,92.0,100.0,70.0,99.8,25.0,1,92,-0.166481,0.716401,False,10.1002/14651858.CD000143.pub2,Respiratory,3,49.101796407185624,True,0,41.417165668662676,43.78243512974052,Moderate
CD009749_pub3_data__A9,CD009749,77,B,Moderately Trustworthy,84.0,100.0,50.0,99.9,50.0,4,262,1.36535,0.190463,False,10.1002/14651858.CD009749.pub3,Hypertension,7,73.05389221556887,False,0,52.49500998003992,34.47105788423154,Moderate
CD000143_pub2_data__A7,CD000143,77,B,Moderately Trustworthy,92.0,100.0,70.0,99.8,25.0,1,92,0.199046,0.777942,False,10.1002/14651858.CD000143.pub2,Respiratory,3,49.101796407185624,True,0,41.417165668662676,43.78243512974052,Moderate
CD000143_pub2_data__A8,CD000143,77,B,Moderately Trustworthy,92.0,100.0,70.0,99.8,25.0,1,89,-0.147636,0.760662,False,10.1002/14651858.CD000143.pub2,Respiratory,3,49.101796407185624,True,0,41.417165668662676,43.78243512974052,Moderate
CD011575_pub3_data__A6,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,4,16732,0.264775,0.149174,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD010216_pub9_data__A16,CD010216,76,B,Moderately Trustworthy,92.0,100.0,40.0,100.0,50.0,4,795,-0.615726,0.58457,False,10.1002/14651858.CD010216.pub9,Hypertension,22,96.8063872255489,True,0,81.23752495009981,66.84630738522955,Moderate
CD009749_pub3_data__A7,CD009749,76,B,Moderately Trustworthy,84.0,70.0,50.0,99.9,75.0,11,788,0.473066,0.380171,False,10.1002/14651858.CD009749.pub3,Hypertension,7,73.05389221556887,False,0,52.49500998003992,34.47105788423154,Moderate
CD011575_pub3_data__A5,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,4,16732,0.018319,0.925737,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A4,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,4,16732,0.342684,0.213569,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A3,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,4,16732,0.238468,0.14547,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A21,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,12314,0.457887,0.169026,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A20,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,12314,0.292392,0.245757,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD015968_data__A17,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,1,18,-1.93,0.686039,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD015968_data__A16,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,1,18,9.0,0.035015,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD015968_data__A15,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,1,70,-0.7,0.819018,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD015968_data__A14,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,1,70,-2.46,0.551981,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD015968_data__A13,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,1,70,3.0,0.512316,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD011600_pub3_data__A16,CD011600,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.3,50.0,3,4064,-0.010888,0.993335,False,10.1002/14651858.CD011600.pub3,Cardiovascular,14,90.31936127744511,False,0,92.61477045908184,45.389221556886234,Moderate
CD016278_data__A12,CD016278,76,B,Moderately Trustworthy,92.0,100.0,50.0,87.1,50.0,3,4556,-0.104815,0.344754,False,10.1002/14651858.CD016278,,3,49.101796407185624,False,0,79.34131736526946,27.5748502994012,Moderate
CD016147_data__A12,CD016147,76,B,Moderately Trustworthy,92.0,100.0,50.0,90.0,50.0,3,244,-0.20915,0.873818,False,10.1002/14651858.CD016147,,2,39.12175648702595,False,0,64.57085828343313,22.105788423153694,Moderate
CD016147_data__A11,CD016147,76,B,Moderately Trustworthy,92.0,100.0,50.0,90.0,50.0,3,244,-0.413136,0.344253,False,10.1002/14651858.CD016147,,2,39.12175648702595,False,0,64.57085828343313,22.105788423153694,Moderate
CD010216_pub9_data__A15,CD010216,76,B,Moderately Trustworthy,92.0,100.0,40.0,100.0,50.0,3,465,-0.618758,0.648901,False,10.1002/14651858.CD010216.pub9,Hypertension,22,96.8063872255489,True,0,81.23752495009981,66.84630738522955,Moderate
CD011575_pub3_data__A7,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,13653,0.688062,0.253807,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD004661_pub4_data__A14,CD004661,76,B,Moderately Trustworthy,52.0,100.0,30.0,100.0,100.0,17,14115,0.061486,0.736109,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD014960_pub2_data__A3,CD014960,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.3,50.0,3,457,-0.731371,0.558597,False,10.1002/14651858.CD014960.pub2,Infection,11,84.83033932135729,False,0,46.40718562874252,38.57285429141717,Moderate
CD004661_pub4_data__A10,CD004661,76,B,Moderately Trustworthy,52.0,100.0,30.0,100.0,100.0,17,16433,0.085099,0.64596,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD004661_pub4_data__A6,CD004661,76,B,Moderately Trustworthy,52.0,100.0,30.0,100.0,100.0,24,25554,0.361489,0.051525,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD015536_pub2_data__A10,CD015536,76,B,Moderately Trustworthy,52.0,100.0,30.0,99.9,100.0,25,2708,-0.444719,0.131399,False,10.1002/14651858.CD015536.pub2,Gastrointestinal,0,9.68063872255489,False,0,52.49500998003992,9.121756487025948,Moderate
CD004661_pub4_data__A26,CD004661,76,B,Moderately Trustworthy,84.0,100.0,70.0,100.0,25.0,2,863,-0.066739,0.810911,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD004661_pub4_data__A25,CD004661,76,B,Moderately Trustworthy,92.0,100.0,40.0,100.0,50.0,4,6456,0.144126,0.390813,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD014965_pub2_data__A21,CD014965,76,B,Moderately Trustworthy,84.0,100.0,70.0,99.7,25.0,1,100,1.138458,0.108642,False,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD014965_pub2_data__A17,CD014965,76,B,Moderately Trustworthy,84.0,100.0,70.0,99.7,25.0,1,80,1.151256,0.328129,False,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD004992_pub4_data__A1,CD004992,76,B,Moderately Trustworthy,84.0,100.0,80.0,68.5,50.0,4,271,-1.836621,0.009779,True,10.1002/14651858.CD004992.pub4,Pregnancy,8,76.14770459081836,False,0,46.40718562874252,35.0998003992016,Moderate
CD009679_pub3_data__A11,CD009679,76,B,Moderately Trustworthy,92.0,100.0,40.0,97.5,50.0,3,214,1.544258,0.079127,False,10.1002/14651858.CD009679.pub3,Infection,4,57.48502994011976,False,0,64.57085828343313,29.451097804391217,Moderate
CD006257_pub2_data__A12,CD006257,76,B,Moderately Trustworthy,32.0,100.0,50.0,99.9,100.0,29,5584,0.866517,0.005907,True,10.1002/14651858.CD006257.pub2,Hypertension,10,82.83433133732535,False,0,77.84431137724552,40.91816367265469,Moderate
CD004661_pub4_data__A18,CD004661,76,B,Moderately Trustworthy,92.0,100.0,40.0,100.0,50.0,4,5335,-0.156413,0.384765,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD004661_pub4_data__A17,CD004661,76,B,Moderately Trustworthy,92.0,100.0,40.0,100.0,50.0,4,4203,-0.009539,0.91915,False,10.1002/14651858.CD004661.pub4,Hypertension,16,93.21357285429141,False,0,91.81636726546905,46.467065868263475,Moderate
CD013764_pub2_data__A2,CD013764,76,B,Moderately Trustworthy,100.0,100.0,30.0,73.7,75.0,6,5906,-0.10706,0.688049,False,10.1002/14651858.CD013764.pub2,Pregnancy,1,26.34730538922156,False,0,34.5309381237525,13.992015968063875,Moderate
CD013758_pub2_data__A7,CD013758,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,3,1296,0.321311,0.355029,False,10.1002/14651858.CD013758.pub2,Other,5,63.57285429141717,False,0,91.01796407185628,34.5309381237525,Moderate
CD015229_pub2_data__A7,CD015229,76,B,Moderately Trustworthy,44.0,100.0,60.0,99.7,75.0,11,533,-49.836645,0.003809,True,10.1002/14651858.CD015229.pub2,Pain,1,26.34730538922156,False,0,34.5309381237525,13.992015968063875,Moderate
CD007491_pub3_data__A1,CD007491,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.8,50.0,3,420,-0.25365,0.847146,False,10.1002/14651858.CD007491.pub3,Other,30,98.40319361277446,False,0,13.373253493013973,40.69860279441118,Moderate
CD011535_pub7_data__A5,CD011535,76,B,Moderately Trustworthy,40.0,100.0,40.0,99.9,100.0,59,28250,2.170801,0.0,True,10.1002/14651858.CD011535.pub7,Mental_health,1,26.34730538922156,False,0,76.24750499001996,18.16367265469062,Moderate
CD015551_pub2_data__A4,CD015551,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.8,50.0,4,5304,0.115131,0.276916,False,10.1002/14651858.CD015551.pub2,Infection,2,39.12175648702595,False,0,27.045908183632733,18.353293413173652,Moderate
CD015350_pub2_data__A2,CD015350,76,B,Moderately Trustworthy,84.0,100.0,50.0,98.2,50.0,4,235,0.243033,0.575037,False,10.1002/14651858.CD015350.pub2,Other,2,39.12175648702595,False,0,34.5309381237525,19.10179640718563,Moderate
CD011885_pub2_data__A16,CD011885,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.3,50.0,4,259,0.073349,0.947022,False,10.1002/14651858.CD011885.pub2,Hypertension,0,9.68063872255489,False,0,99.20159680638723,13.79241516966068,Moderate
CD011885_pub2_data__A14,CD011885,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.3,50.0,4,259,0.073349,0.947022,False,10.1002/14651858.CD011885.pub2,Hypertension,0,9.68063872255489,False,0,99.20159680638723,13.79241516966068,Moderate
CD011885_pub2_data__A11,CD011885,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.3,50.0,3,413,-0.043217,0.973656,False,10.1002/14651858.CD011885.pub2,Hypertension,0,9.68063872255489,False,0,99.20159680638723,13.79241516966068,Moderate
CD011575_pub3_data__A19,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,12314,0.320765,0.120601,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A17,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,16008,0.123097,0.638845,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A16,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,16008,0.170836,0.212422,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A15,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,16008,0.229828,0.257617,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A14,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,3,16008,-0.065595,0.642387,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A13,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,4,15343,0.001877,0.998621,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011575_pub3_data__A12,CD011575,76,B,Moderately Trustworthy,92.0,100.0,40.0,96.1,50.0,4,15343,0.001877,0.998621,False,10.1002/14651858.CD011575.pub3,Hypertension,4,57.48502994011976,False,0,84.83033932135729,31.477045908183634,Moderate
CD011535_pub7_data__A8,CD011535,76,B,Moderately Trustworthy,40.0,100.0,40.0,99.9,100.0,61,11544,1.379935,0.0,True,10.1002/14651858.CD011535.pub7,Mental_health,1,26.34730538922156,False,0,76.24750499001996,18.16367265469062,Moderate
CD013745_pub2_data__A4,CD013745,76,B,Moderately Trustworthy,92.0,100.0,80.0,7.0,100.0,12,12069,0.408851,0.002259,True,10.1002/14651858.CD013745.pub2,Other,1,26.34730538922156,False,0,34.5309381237525,13.992015968063875,Moderate
CD013758_pub2_data__A24,CD013758,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,3,344,-0.034933,0.978712,False,10.1002/14651858.CD013758.pub2,Other,5,63.57285429141717,False,0,91.01796407185628,34.5309381237525,Moderate
CD013758_pub2_data__A22,CD013758,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,3,344,-0.034933,0.978712,False,10.1002/14651858.CD013758.pub2,Other,5,63.57285429141717,False,0,91.01796407185628,34.5309381237525,Moderate
CD013758_pub2_data__A12,CD013758,76,B,Moderately Trustworthy,72.0,100.0,10.0,99.7,100.0,10,1008,0.536988,0.344295,False,10.1002/14651858.CD013758.pub2,Other,5,63.57285429141717,False,0,91.01796407185628,34.5309381237525,Moderate
CD007491_pub3_data__A5,CD007491,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.8,50.0,4,1271,-0.172822,0.874252,False,10.1002/14651858.CD007491.pub3,Other,30,98.40319361277446,False,0,13.373253493013973,40.69860279441118,Moderate
CD015373_pub2_data__A5,CD015373,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,4,476,0.223976,0.629461,False,10.1002/14651858.CD015373.pub2,Mental_health,2,39.12175648702595,True,0,88.82235528942117,44.5309381237525,Moderate
CD014960_pub2_data__A2,CD014960,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.3,50.0,3,330,0.029671,0.961074,False,10.1002/14651858.CD014960.pub2,Infection,11,84.83033932135729,False,0,46.40718562874252,38.57285429141717,Moderate
CD010290_pub4_data__A7,CD010290,76,B,Moderately Trustworthy,60.0,100.0,20.0,99.9,100.0,10,1710,0.279178,0.312283,False,10.1002/14651858.CD010290.pub4,Pregnancy,2,39.12175648702595,False,0,77.84431137724552,23.433133732534934,Moderate
CD010216_pub9_data__A17,CD010216,76,B,Moderately Trustworthy,92.0,100.0,40.0,100.0,50.0,3,610,-0.607826,0.652579,False,10.1002/14651858.CD010216.pub9,Hypertension,22,96.8063872255489,True,0,81.23752495009981,66.84630738522955,Moderate
CD016031_data__A11,CD016031,76,B,Moderately Trustworthy,92.0,100.0,40.0,97.0,50.0,3,1073,0.123841,0.822531,False,10.1002/14651858.CD016031,,2,39.12175648702595,False,0,84.83033932135729,24.13173652694611,Moderate
CD009298_pub3_data__A31,CD009298,76,B,Moderately Trustworthy,84.0,100.0,50.0,98.3,50.0,4,907,-0.189587,0.343521,False,10.1002/14651858.CD009298.pub3,Cardiovascular,0,9.68063872255489,False,0,98.70259481037924,13.742514970059881,Moderate
CD015968_data__A11,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,2,176,-0.611124,0.836988,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD015968_data__A10,CD015968,76,B,Moderately Trustworthy,92.0,100.0,80.0,84.6,25.0,2,132,-5.051068,0.46223,False,10.1002/14651858.CD015968,,2,39.12175648702595,False,0,82.93413173652695,23.942115768463076,Moderate
CD011762_pub2_data__A4,CD011762,76,B,Moderately Trustworthy,60.0,100.0,20.0,100.0,100.0,291,364095,-0.038611,0.382933,False,10.1002/14651858.CD011762.pub2,Gastrointestinal,3,49.101796407185624,False,0,70.45908183632734,26.686626746506988,Moderate
CD011600_pub3_data__A7,CD011600,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.3,50.0,3,13974,-0.46212,0.727746,False,10.1002/14651858.CD011600.pub3,Cardiovascular,14,90.31936127744511,False,0,92.61477045908184,45.389221556886234,Moderate
CD011689_pub4_data__A3,CD011689,76,B,Moderately Trustworthy,52.0,90.0,40.0,100.0,100.0,309,361207,-0.220752,0.0,True,10.1002/14651858.CD011689.pub4,Hypertension,1,26.34730538922156,False,0,81.23752495009981,18.662674650698605,Moderate
CD010779_pub2_data__A1,CD010779,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.7,50.0,4,256,0.01602,0.988319,False,10.1002/14651858.CD010779.pub2,Pain,4,57.48502994011976,False,0,20.35928143712575,25.02994011976048,Moderate
CD016031_data__A17,CD016031,76,B,Moderately Trustworthy,72.0,100.0,10.0,97.0,100.0,39,3854,-0.207888,0.482652,False,10.1002/14651858.CD016031,,2,39.12175648702595,False,0,84.83033932135729,24.13173652694611,Moderate
CD015854_data__A4,CD015854,76,B,Moderately Trustworthy,92.0,100.0,40.0,98.6,50.0,11,497,0.601997,0.0511,False,10.1002/14651858.CD015854,,0,9.68063872255489,False,0,52.49500998003992,9.121756487025948,Moderate
CD007310_pub3_data__A7,CD007310,76,B,Moderately Trustworthy,44.0,100.0,40.0,95.6,100.0,20,3765,0.014507,0.95606,False,10.1002/14651858.CD007310.pub3,Infection,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD007310_pub3_data__A16,CD007310,76,B,Moderately Trustworthy,84.0,100.0,50.0,95.6,50.0,3,547,-0.487597,0.161879,False,10.1002/14651858.CD007310.pub3,Infection,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD010216_pub9_data__A4,CD010216,76,B,Moderately Trustworthy,72.0,100.0,10.0,100.0,100.0,30,3472,0.178588,0.52754,False,10.1002/14651858.CD010216.pub9,Hypertension,22,96.8063872255489,True,0,81.23752495009981,66.84630738522955,Moderate
CD004992_pub4_data__A2,CD004992,76,B,Moderately Trustworthy,84.0,100.0,80.0,68.5,50.0,4,264,-1.749486,0.015043,True,10.1002/14651858.CD004992.pub4,Pregnancy,8,76.14770459081836,False,0,46.40718562874252,35.0998003992016,Moderate
CD015373_pub2_data__A1,CD015373,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,4,718,0.799474,0.251063,False,10.1002/14651858.CD015373.pub2,Mental_health,2,39.12175648702595,True,0,88.82235528942117,44.5309381237525,Moderate
CD016031_data__A7,CD016031,76,B,Moderately Trustworthy,92.0,100.0,40.0,97.0,50.0,3,607,-0.129169,0.726923,False,10.1002/14651858.CD016031,,2,39.12175648702595,False,0,84.83033932135729,24.13173652694611,Moderate
CD016031_data__A21,CD016031,76,B,Moderately Trustworthy,92.0,100.0,40.0,97.0,50.0,4,291,-0.015413,0.988747,False,10.1002/14651858.CD016031,,2,39.12175648702595,False,0,84.83033932135729,24.13173652694611,Moderate
CD006536_pub5_data__A6,CD006536,76,B,Moderately Trustworthy,60.0,100.0,20.0,99.7,100.0,16,1591,-0.040329,0.848991,False,10.1002/14651858.CD006536.pub5,Hypertension,0,9.68063872255489,False,0,89.92015968063872,12.86427145708583,Moderate
CD013425_pub2_data__A1,CD013425,76,B,Moderately Trustworthy,40.0,100.0,40.0,99.7,100.0,11,6085,-0.390624,0.004141,True,10.1002/14651858.CD013425.pub2,Hypertension,2,39.12175648702595,False,0,67.86427145708582,22.435129740518963,Moderate
CD007310_pub3_data__A10,CD007310,76,B,Moderately Trustworthy,24.0,100.0,60.0,95.6,100.0,19,3225,0.567509,0.046921,True,10.1002/14651858.CD007310.pub3,Infection,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013396_pub2_data__A1,CD013396,76,B,Moderately Trustworthy,40.0,100.0,40.0,99.8,100.0,14,5088,-0.462286,0.014346,True,10.1002/14651858.CD013396.pub2,Hypertension,2,39.12175648702595,False,0,59.58083832335329,21.60678642714571,Moderate
CD013429_pub2_data__A5,CD013429,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,4,240,0.0,1.0,False,10.1002/14651858.CD013429.pub2,Other,2,39.12175648702595,False,0,52.49500998003992,20.898203592814372,Moderate
CD013429_pub2_data__A10,CD013429,76,B,Moderately Trustworthy,92.0,100.0,40.0,99.7,50.0,4,240,0.0,1.0,False,10.1002/14651858.CD013429.pub2,Other,2,39.12175648702595,False,0,52.49500998003992,20.898203592814372,Moderate
